"학교종류명","설립구분","표준학교코드","학교명","영문학교명","관할조직명","도로명우편번호","도로명주소","도로명상세주소","전화번호","홈페이지주소","팩스번호","남녀공학구분명","고등학교구분명","산업체특별학급존재여부","고등학교일반실업구분명","특수목적고등학교계열명","입시전후기구분명","주야구분명","설립일자","개교기념일","시도교육청코드","시도교육청명","소재지명","주야과정","계열명","학과명","적재일시"
"고등학교","공립","7010270","강서공업고등학교","Gangseo Technical High School","서울특별시교육청","07514","서울특별시 강서구 방화대로47길 9","(방화동/강서공업고등학교)","02-2666-2106","https://gangseo-th.sen.hs.kr/","02-2666-2161","남여공학","특성화고","N","전문계","","전기","주간","19940105","19940105","B10","서울특별시교육청","서울특별시","주간","공업계","환경화공과","20220731"
"고등학교","공립","7010270","강서공업고등학교","Gangseo Technical High School","서울특별시교육청","07514","서울특별시 강서구 방화대로47길 9","(방화동/강서공업고등학교)","02-2666-2106","https://gangseo-th.sen.hs.kr/","02-2666-2161","남여공학","특성화고","N","전문계","","전기","주간","19940105","19940105","B10","서울특별시교육청","서울특별시","주간","공업계","환경공업과","20220731"
"고등학교","공립","7010270","강서공업고등학교","Gangseo Technical High School","서울특별시교육청","07514","서울특별시 강서구 방화대로47길 9","(방화동/강서공업고등학교)","02-2666-2106","https://gangseo-th.sen.hs.kr/","02-2666-2161","남여공학","특성화고","N","전문계","","전기","주간","19940105","19940105","B10","서울특별시교육청","서울특별시","주간","공업계","화학공업과","20220731"
"고등학교","공립","7010270","강서공업고등학교","Gangseo Technical High School","서울특별시교육청","07514","서울특별시 강서구 방화대로47길 9","(방화동/강서공업고등학교)","02-2666-2106","https://gangseo-th.sen.hs.kr/","02-2666-2161","남여공학","특성화고","N","전문계","","전기","주간","19940105","19940105","B10","서울특별시교육청","서울특별시","주간","공업계","친환경에너지화학과","20220731"
"고등학교","공립","7010270","강서공업고등학교","Gangseo Technical High School","서울특별시교육청","07514","서울특별시 강서구 방화대로47길 9","(방화동/강서공업고등학교)","02-2666-2106","https://gangseo-th.sen.hs.kr/","02-2666-2161","남여공학","특성화고","N","전문계","","전기","주간","19940105","19940105","B10","서울특별시교육청","서울특별시","주간","공업계","친환경건축과","20220731"
"고등학교","공립","7010270","강서공업고등학교","Gangseo Technical High School","서울특별시교육청","07514","서울특별시 강서구 방화대로47길 9","(방화동/강서공업고등학교)","02-2666-2106","https://gangseo-th.sen.hs.kr/","02-2666-2161","남여공학","특성화고","N","전문계","","전기","주간","19940105","19940105","B10","서울특별시교육청","서울특별시","주간","공업계","VR콘텐츠디자인과","20220731"
"고등학교","공립","7010270","강서공업고등학교","Gangseo Technical High School","서울특별시교육청","07514","서울특별시 강서구 방화대로47길 9","(방화동/강서공업고등학교)","02-2666-2106","https://gangseo-th.sen.hs.kr/","02-2666-2161","남여공학","특성화고","N","전문계","","전기","주간","19940105","19940105","B10","서울특별시교육청","서울특별시","주간","공업계","u-정보통신과","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","가공과","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","식품가공과","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","수산가공과","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","대가축과정","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","농업가정과","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","농업가공과","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","건축목재가공과정","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","가정과","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","가사실업과정","20220731"
"고등학교","사립","7010268","휘문고등학교","Whimoon High School","서울특별시교육청","06183","서울특별시 강남구 역삼로 541","(대치동)","02-500-9500","http://whimoon.hs.kr/","02-568-7079","남","자율고","N","일반계","","전기","주간","19060501","19060501","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010267","휘경여자고등학교","Hwikyung Girls` High School","서울특별시교육청","02503","서울특별시 동대문구 한천로 247","(휘경동/휘경여자고등학교)","02-2245-2307","http://hwikyung.sen.hs.kr","02-2213-2803","여","일반고","N","일반계","","후기","주간","19750303","19750519","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정(여)","20220731"
"고등학교","사립","7010267","휘경여자고등학교","Hwikyung Girls` High School","서울특별시교육청","02503","서울특별시 동대문구 한천로 247","(휘경동/휘경여자고등학교)","02-2245-2307","http://hwikyung.sen.hs.kr","02-2213-2803","여","일반고","N","일반계","","후기","주간","19750303","19750519","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010267","휘경여자고등학교","Hwikyung Girls` High School","서울특별시교육청","02503","서울특별시 동대문구 한천로 247","(휘경동/휘경여자고등학교)","02-2245-2307","http://hwikyung.sen.hs.kr","02-2213-2803","여","일반고","N","일반계","","후기","주간","19750303","19750519","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정(여)","20220731"
"고등학교","사립","7010267","휘경여자고등학교","Hwikyung Girls` High School","서울특별시교육청","02503","서울특별시 동대문구 한천로 247","(휘경동/휘경여자고등학교)","02-2245-2307","http://hwikyung.sen.hs.kr","02-2213-2803","여","일반고","N","일반계","","후기","주간","19750303","19750519","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정(여)","20220731"
"고등학교","사립","7010266","환일고등학교","Hwanil High School","서울특별시교육청","04500","서울특별시 중구 환일길 47","(만리동2가)","02-390-7113","http://hwanil.hs.kr","02-363-5200","남","일반고","N","일반계","","후기","주간","19470624","19470624","B10","서울특별시교육청","서울특별시","주간","일반계","직업과정","20220731"
"고등학교","사립","7010266","환일고등학교","Hwanil High School","서울특별시교육청","04500","서울특별시 중구 환일길 47","(만리동2가)","02-390-7113","http://hwanil.hs.kr","02-363-5200","남","일반고","N","일반계","","후기","주간","19470624","19470624","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010266","환일고등학교","Hwanil High School","서울특별시교육청","04500","서울특별시 중구 환일길 47","(만리동2가)","02-390-7113","http://hwanil.hs.kr","02-363-5200","남","일반고","N","일반계","","후기","주간","19470624","19470624","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010266","환일고등학교","Hwanil High School","서울특별시교육청","04500","서울특별시 중구 환일길 47","(만리동2가)","02-390-7113","http://hwanil.hs.kr","02-363-5200","남","일반고","N","일반계","","후기","주간","19470624","19470624","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","사립","7010266","환일고등학교","Hwanil High School","서울특별시교육청","04500","서울특별시 중구 환일길 47","(만리동2가)","02-390-7113","http://hwanil.hs.kr","02-363-5200","남","일반고","N","일반계","","후기","주간","19470624","19470624","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","사립","7010265","화곡고등학교","Hwagok High School","서울특별시교육청","07640","서울특별시 강서구 강서로45길 69","/ 화곡고등학교 (내발산동)","070-8277-2900","http://hwagok.sen.hs.kr","02-2662-1825","남","일반고","N","일반계","","후기","주간","19780130","19780130","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","사립","7010265","화곡고등학교","Hwagok High School","서울특별시교육청","07640","서울특별시 강서구 강서로45길 69","/ 화곡고등학교 (내발산동)","070-8277-2900","http://hwagok.sen.hs.kr","02-2662-1825","남","일반고","N","일반계","","후기","주간","19780130","19780130","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010265","화곡고등학교","Hwagok High School","서울특별시교육청","07640","서울특별시 강서구 강서로45길 69","/ 화곡고등학교 (내발산동)","070-8277-2900","http://hwagok.sen.hs.kr","02-2662-1825","남","일반고","N","일반계","","후기","주간","19780130","19780130","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010265","화곡고등학교","Hwagok High School","서울특별시교육청","07640","서울특별시 강서구 강서로45길 69","/ 화곡고등학교 (내발산동)","070-8277-2900","http://hwagok.sen.hs.kr","02-2662-1825","남","일반고","N","일반계","","후기","주간","19780130","19780130","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","사립","7010264","홍익대학교사범대학부속여자고등학교","Hongik University Girls` High School","서울특별시교육청","03967","서울특별시 마포구 성미산로 51","(성산동/ 여자고등학교)","02-331-7584","http://hongik68.sen.hs.kr","02-331-7300","여","일반고","N","일반계","","후기","주간","19671229","19680312","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정(여)","20220731"
"고등학교","사립","7010264","홍익대학교사범대학부속여자고등학교","Hongik University Girls` High School","서울특별시교육청","03967","서울특별시 마포구 성미산로 51","(성산동/ 여자고등학교)","02-331-7584","http://hongik68.sen.hs.kr","02-331-7300","여","일반고","N","일반계","","후기","주간","19671229","19680312","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정(여)","20220731"
"고등학교","사립","7010264","홍익대학교사범대학부속여자고등학교","Hongik University Girls` High School","서울특별시교육청","03967","서울특별시 마포구 성미산로 51","(성산동/ 여자고등학교)","02-331-7584","http://hongik68.sen.hs.kr","02-331-7300","여","일반고","N","일반계","","후기","주간","19671229","19680312","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정(여)","20220731"
"고등학교","사립","7010264","홍익대학교사범대학부속여자고등학교","Hongik University Girls` High School","서울특별시교육청","03967","서울특별시 마포구 성미산로 51","(성산동/ 여자고등학교)","02-331-7584","http://hongik68.sen.hs.kr","02-331-7300","여","일반고","N","일반계","","후기","주간","19671229","19680312","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010263","홍익대학교사범대학부속고등학교","HONGIK University High School","서울특별시교육청","02835","서울특별시 성북구 성북로14가길 23","(성북동/홍익대학교부속중고등학교)","02-762-0826","hongik.sen.hs.kr","02-765-4549","남","일반고","N","일반계","","후기","주간","19540304","19540412","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010263","홍익대학교사범대학부속고등학교","HONGIK University High School","서울특별시교육청","02835","서울특별시 성북구 성북로14가길 23","(성북동/홍익대학교부속중고등학교)","02-762-0826","hongik.sen.hs.kr","02-765-4549","남","일반고","N","일반계","","후기","주간","19540304","19540412","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정(남)","20220731"
"고등학교","사립","7010263","홍익대학교사범대학부속고등학교","HONGIK University High School","서울특별시교육청","02835","서울특별시 성북구 성북로14가길 23","(성북동/홍익대학교부속중고등학교)","02-762-0826","hongik.sen.hs.kr","02-765-4549","남","일반고","N","일반계","","후기","주간","19540304","19540412","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정(남)","20220731"
"고등학교","사립","7010263","홍익대학교사범대학부속고등학교","HONGIK University High School","서울특별시교육청","02835","서울특별시 성북구 성북로14가길 23","(성북동/홍익대학교부속중고등학교)","02-762-0826","hongik.sen.hs.kr","02-765-4549","남","일반고","N","일반계","","후기","주간","19540304","19540412","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010262","혜원여자고등학교","Hyewon Girls’ High School","서울특별시교육청","02174","서울특별시 중랑구 봉우재로58길 39","(망우동)","02-434-5946","http://hyewon.sen.hs.kr","02-437-6687","여","일반고","N","일반계","","후기","주간","19721226","19730305","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","사립","7010262","혜원여자고등학교","Hyewon Girls’ High School","서울특별시교육청","02174","서울특별시 중랑구 봉우재로58길 39","(망우동)","02-434-5946","http://hyewon.sen.hs.kr","02-437-6687","여","일반고","N","일반계","","후기","주간","19721226","19730305","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010262","혜원여자고등학교","Hyewon Girls’ High School","서울특별시교육청","02174","서울특별시 중랑구 봉우재로58길 39","(망우동)","02-434-5946","http://hyewon.sen.hs.kr","02-437-6687","여","일반고","N","일반계","","후기","주간","19721226","19730305","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010262","혜원여자고등학교","Hyewon Girls’ High School","서울특별시교육청","02174","서울특별시 중랑구 봉우재로58길 39","(망우동)","02-434-5946","http://hyewon.sen.hs.kr","02-437-6687","여","일반고","N","일반계","","후기","주간","19721226","19730305","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","사립","7010261","혜성여자고등학교","Hyesung Girls’ High School","서울특별시교육청","01749","서울특별시 노원구 노원로16길 2","(하계동)","02-972-4040","http://www.hyesung.hs.kr","02-972-0992","여","일반고","N","일반계","","후기","주간","19821130","19821010","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010261","혜성여자고등학교","Hyesung Girls’ High School","서울특별시교육청","01749","서울특별시 노원구 노원로16길 2","(하계동)","02-972-4040","http://www.hyesung.hs.kr","02-972-0992","여","일반고","N","일반계","","후기","주간","19821130","19821010","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정(여)","20220731"
"고등학교","사립","7010261","혜성여자고등학교","Hyesung Girls’ High School","서울특별시교육청","01749","서울특별시 노원구 노원로16길 2","(하계동)","02-972-4040","http://www.hyesung.hs.kr","02-972-0992","여","일반고","N","일반계","","후기","주간","19821130","19821010","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","사립","7010261","혜성여자고등학교","Hyesung Girls’ High School","서울특별시교육청","01749","서울특별시 노원구 노원로16길 2","(하계동)","02-972-4040","http://www.hyesung.hs.kr","02-972-0992","여","일반고","N","일반계","","후기","주간","19821130","19821010","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정(여)","20220731"
"고등학교","사립","7010261","혜성여자고등학교","Hyesung Girls’ High School","서울특별시교육청","01749","서울특별시 노원구 노원로16길 2","(하계동)","02-972-4040","http://www.hyesung.hs.kr","02-972-0992","여","일반고","N","일반계","","후기","주간","19821130","19821010","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010261","혜성여자고등학교","Hyesung Girls’ High School","서울특별시교육청","01749","서울특별시 노원구 노원로16길 2","(하계동)","02-972-4040","http://www.hyesung.hs.kr","02-972-0992","여","일반고","N","일반계","","후기","주간","19821130","19821010","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정(여)","20220731"
"고등학교","사립","7010261","혜성여자고등학교","Hyesung Girls’ High School","서울특별시교육청","01749","서울특별시 노원구 노원로16길 2","(하계동)","02-972-4040","http://www.hyesung.hs.kr","02-972-0992","여","일반고","N","일반계","","후기","주간","19821130","19821010","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","사립","7010260","현대고등학교","Hyundai Senior High School","서울특별시교육청","06000","서울특별시 강남구 압구정로 127","(압구정동/ 현대고등학교)","02-546-6323","http://www.hyundai.hs.kr","02-514-3106","남여공학","자율고","N","일반계","","전기","주간","19841217","19850429","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","사립","7010260","현대고등학교","Hyundai Senior High School","서울특별시교육청","06000","서울특별시 강남구 압구정로 127","(압구정동/ 현대고등학교)","02-546-6323","http://www.hyundai.hs.kr","02-514-3106","남여공학","자율고","N","일반계","","전기","주간","19841217","19850429","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","사립","7010260","현대고등학교","Hyundai Senior High School","서울특별시교육청","06000","서울특별시 강남구 압구정로 127","(압구정동/ 현대고등학교)","02-546-6323","http://www.hyundai.hs.kr","02-514-3106","남여공학","자율고","N","일반계","","전기","주간","19841217","19850429","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010260","현대고등학교","Hyundai Senior High School","서울특별시교육청","06000","서울특별시 강남구 압구정로 127","(압구정동/ 현대고등학교)","02-546-6323","http://www.hyundai.hs.kr","02-514-3106","남여공학","자율고","N","일반계","","전기","주간","19841217","19850429","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010259","한영외국어고등학교","Hanyoung Foreign Language High School","서울특별시교육청","05279","서울특별시 강동구 동남로 832","(상일동)","02-6954-1703","http://hyfl.sen.hs.kr","02-429-0360","남여공학","특목고","N","일반계","외국어계열","전기","주간","19900301","19900418","B10","서울특별시교육청","서울특별시","주간","외국어계","독일어과","20220731"
"고등학교","사립","7010259","한영외국어고등학교","Hanyoung Foreign Language High School","서울특별시교육청","05279","서울특별시 강동구 동남로 832","(상일동)","02-6954-1703","http://hyfl.sen.hs.kr","02-429-0360","남여공학","특목고","N","일반계","외국어계열","전기","주간","19900301","19900418","B10","서울특별시교육청","서울특별시","주간","외국어계","프랑스어과","20220731"
"고등학교","사립","7010259","한영외국어고등학교","Hanyoung Foreign Language High School","서울특별시교육청","05279","서울특별시 강동구 동남로 832","(상일동)","02-6954-1703","http://hyfl.sen.hs.kr","02-429-0360","남여공학","특목고","N","일반계","외국어계열","전기","주간","19900301","19900418","B10","서울특별시교육청","서울특별시","주간","외국어계","중국어과","20220731"
"고등학교","사립","7010259","한영외국어고등학교","Hanyoung Foreign Language High School","서울특별시교육청","05279","서울특별시 강동구 동남로 832","(상일동)","02-6954-1703","http://hyfl.sen.hs.kr","02-429-0360","남여공학","특목고","N","일반계","외국어계열","전기","주간","19900301","19900418","B10","서울특별시교육청","서울특별시","주간","외국어계","일본어과","20220731"
"고등학교","사립","7010259","한영외국어고등학교","Hanyoung Foreign Language High School","서울특별시교육청","05279","서울특별시 강동구 동남로 832","(상일동)","02-6954-1703","http://hyfl.sen.hs.kr","02-429-0360","남여공학","특목고","N","일반계","외국어계열","전기","주간","19900301","19900418","B10","서울특별시교육청","서울특별시","주간","외국어계","영어과","20220731"
"고등학교","사립","7010259","한영외국어고등학교","Hanyoung Foreign Language High School","서울특별시교육청","05279","서울특별시 강동구 동남로 832","(상일동)","02-6954-1703","http://hyfl.sen.hs.kr","02-429-0360","남여공학","특목고","N","일반계","외국어계열","전기","주간","19900301","19900418","B10","서울특별시교육청","서울특별시","주간","외국어계","스페인어과","20220731"
"고등학교","사립","7010258","한영고등학교","Hanyoung High School","서울특별시교육청","05279","서울특별시 강동구 동남로 832","(상일동/ 한영고등학교)","02-6954-1504","http://hanyoung.hs.kr","02-6954-1244","남여공학","일반고","N","일반계","","후기","주간","19330418","19330418","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","사립","7010258","한영고등학교","Hanyoung High School","서울특별시교육청","05279","서울특별시 강동구 동남로 832","(상일동/ 한영고등학교)","02-6954-1504","http://hanyoung.hs.kr","02-6954-1244","남여공학","일반고","N","일반계","","후기","주간","19330418","19330418","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010258","한영고등학교","Hanyoung High School","서울특별시교육청","05279","서울특별시 강동구 동남로 832","(상일동/ 한영고등학교)","02-6954-1504","http://hanyoung.hs.kr","02-6954-1244","남여공학","일반고","N","일반계","","후기","주간","19330418","19330418","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010258","한영고등학교","Hanyoung High School","서울특별시교육청","05279","서울특별시 강동구 동남로 832","(상일동/ 한영고등학교)","02-6954-1504","http://hanyoung.hs.kr","02-6954-1244","남여공학","일반고","N","일반계","","후기","주간","19330418","19330418","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","사립","7010255","한성여자고등학교","Hansung Girls’ High School","서울특별시교육청","02876","서울특별시 성북구 삼선교로16길 117","/ 한성여자고등학교 (삼선동2가)","02-742-2845","http://www.hansung-g.sen.hs.kr","02-743-8182","여","일반고","N","일반계","","후기","주간","19451005","19451005","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010255","한성여자고등학교","Hansung Girls’ High School","서울특별시교육청","02876","서울특별시 성북구 삼선교로16길 117","/ 한성여자고등학교 (삼선동2가)","02-742-2845","http://www.hansung-g.sen.hs.kr","02-743-8182","여","일반고","N","일반계","","후기","주간","19451005","19451005","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","사립","7010255","한성여자고등학교","Hansung Girls’ High School","서울특별시교육청","02876","서울특별시 성북구 삼선교로16길 117","/ 한성여자고등학교 (삼선동2가)","02-742-2845","http://www.hansung-g.sen.hs.kr","02-743-8182","여","일반고","N","일반계","","후기","주간","19451005","19451005","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","사립","7010255","한성여자고등학교","Hansung Girls’ High School","서울특별시교육청","02876","서울특별시 성북구 삼선교로16길 117","/ 한성여자고등학교 (삼선동2가)","02-742-2845","http://www.hansung-g.sen.hs.kr","02-743-8182","여","일반고","N","일반계","","후기","주간","19451005","19451005","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010254","한성고등학교","Hanseong High School","서울특별시교육청","03771","서울특별시 서대문구 북아현로1길 24","(북아현동)","02-363-4943","http://hanseong.sen.hs.kr","02-364-6926","남","일반고","N","일반계","","후기","주간","19280925","19280925","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010254","한성고등학교","Hanseong High School","서울특별시교육청","03771","서울특별시 서대문구 북아현로1길 24","(북아현동)","02-363-4943","http://hanseong.sen.hs.kr","02-364-6926","남","일반고","N","일반계","","후기","주간","19280925","19280925","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","사립","7010254","한성고등학교","Hanseong High School","서울특별시교육청","03771","서울특별시 서대문구 북아현로1길 24","(북아현동)","02-363-4943","http://hanseong.sen.hs.kr","02-364-6926","남","일반고","N","일반계","","후기","주간","19280925","19280925","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","사립","7010254","한성고등학교","Hanseong High School","서울특별시교육청","03771","서울특별시 서대문구 북아현로1길 24","(북아현동)","02-363-4943","http://hanseong.sen.hs.kr","02-364-6926","남","일반고","N","일반계","","후기","주간","19280925","19280925","B10","서울특별시교육청","서울특별시","주간","일반계","직업과정","20220731"
"고등학교","사립","7010254","한성고등학교","Hanseong High School","서울특별시교육청","03771","서울특별시 서대문구 북아현로1길 24","(북아현동)","02-363-4943","http://hanseong.sen.hs.kr","02-364-6926","남","일반고","N","일반계","","후기","주간","19280925","19280925","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010253","한서고등학교","Hanseo High School","서울특별시교육청","07507","서울특별시 강서구 양천로11길 47","(방화동)","02-2662-0021","http://hanseo.hs.kr","02-2664-0028","남여공학","일반고","N","일반계","","후기","주간","19840217","19850311","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010252","한국삼육고등학교","Hankook Sahmyook High School","서울특별시교육청","01795","서울특별시 노원구 화랑로 815","(공릉동)","02-6395-3636","https://sahmyook.sen.hs.kr","02-971-8029","남여공학","일반고","N","일반계","","후기","주간","19491113","19491113","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010252","한국삼육고등학교","Hankook Sahmyook High School","서울특별시교육청","01795","서울특별시 노원구 화랑로 815","(공릉동)","02-6395-3636","https://sahmyook.sen.hs.kr","02-971-8029","남여공학","일반고","N","일반계","","후기","주간","19491113","19491113","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","사립","7010252","한국삼육고등학교","Hankook Sahmyook High School","서울특별시교육청","01795","서울특별시 노원구 화랑로 815","(공릉동)","02-6395-3636","https://sahmyook.sen.hs.kr","02-971-8029","남여공학","일반고","N","일반계","","후기","주간","19491113","19491113","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","사립","7010252","한국삼육고등학교","Hankook Sahmyook High School","서울특별시교육청","01795","서울특별시 노원구 화랑로 815","(공릉동)","02-6395-3636","https://sahmyook.sen.hs.kr","02-971-8029","남여공학","일반고","N","일반계","","후기","주간","19491113","19491113","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010251","한광고등학교","Hankwang High School","서울특별시교육청","07732","서울특별시 강서구 등촌로13길 110","(화곡동)","070-7458-1003","www.hankwang.hs.kr","02-2652-4529","남여공학","일반고","N","일반계","","후기","주간","19870119","19870119","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
